path,mask,sex,age,id
../input/data/train/images/001043-1_male_Asian_23/mask5.jpg,0,0,0,001043-1
../input/data/train/images/001043-1_male_Asian_23/mask4.jpg,0,0,0,001043-1
../input/data/train/images/001043-1_male_Asian_23/mask2.jpg,0,0,0,001043-1
../input/data/train/images/001043-1_male_Asian_23/mask3.jpg,0,0,0,001043-1
../input/data/train/images/001043-1_male_Asian_23/normal.jpg,2,0,0,001043-1
../input/data/train/images/001043-1_male_Asian_23/mask1.jpg,0,0,0,001043-1
../input/data/train/images/001044_female_Asian_25/incorrect_mask.jpg,1,1,0,001044
../input/data/train/images/001044_female_Asian_25/mask5.jpg,0,1,0,001044
../input/data/train/images/001044_female_Asian_25/mask4.jpg,0,1,0,001044
../input/data/train/images/001044_female_Asian_25/mask2.jpg,0,1,0,001044
../input/data/train/images/001044_female_Asian_25/mask3.jpg,0,1,0,001044
../input/data/train/images/001044_female_Asian_25/normal.jpg,2,1,0,001044
../input/data/train/images/001044_female_Asian_25/mask1.jpg,0,1,0,001044
../input/data/train/images/001045_male_Asian_19/incorrect_mask.jpg,1,0,0,001045
../input/data/train/images/001045_male_Asian_19/mask5.jpg,0,0,0,001045
../input/data/train/images/001045_male_Asian_19/mask4.jpg,0,0,0,001045
../input/data/train/images/001045_male_Asian_19/mask2.jpg,0,0,0,001045
../input/data/train/images/001045_male_Asian_19/mask3.jpg,0,0,0,001045
../input/data/train/images/001045_male_Asian_19/normal.jpg,2,0,0,001045
../input/data/train/images/001045_male_Asian_19/mask1.jpg,0,0,0,001045
../input/data/train/images/001046_female_Asian_25/incorrect_mask.jpg,1,1,0,001046
../input/data/train/images/001046_female_Asian_25/mask5.jpg,0,1,0,001046
../input/data/train/images/001046_female_Asian_25/mask4.jpg,0,1,0,001046
../input/data/train/images/001046_female_Asian_25/mask2.jpg,0,1,0,001046
../input/data/train/images/001046_female_Asian_25/mask3.jpg,0,1,0,001046
../input/data/train/images/001046_female_Asian_25/normal.jpg,2,1,0,001046
../input/data/train/images/001046_female_Asian_25/mask1.jpg,0,1,0,001046
../input/data/train/images/001047_male_Asian_60/incorrect_mask.jpg,1,0,2,001047
../input/data/train/images/001047_male_Asian_60/mask5.jpg,0,0,2,001047
../input/data/train/images/001047_male_Asian_60/mask4.jpg,0,0,2,001047
../input/data/train/images/001047_male_Asian_60/mask2.jpg,0,0,2,001047
../input/data/train/images/001047_male_Asian_60/mask3.jpg,0,0,2,001047
../input/data/train/images/001047_male_Asian_60/normal.jpg,2,0,2,001047
../input/data/train/images/001047_male_Asian_60/mask1.jpg,0,0,2,001047
../input/data/train/images/001047-1_male_Asian_20/incorrect_mask.jpg,1,0,0,001047-1
../input/data/train/images/001047-1_male_Asian_20/mask5.jpg,0,0,0,001047-1
../input/data/train/images/001047-1_male_Asian_20/mask4.jpg,0,0,0,001047-1
../input/data/train/images/001047-1_male_Asian_20/mask2.jpg,0,0,0,001047-1
../input/data/train/images/001047-1_male_Asian_20/mask3.jpg,0,0,0,001047-1
../input/data/train/images/001047-1_male_Asian_20/normal.jpg,2,0,0,001047-1
../input/data/train/images/001047-1_male_Asian_20/mask1.jpg,0,0,0,001047-1
../input/data/train/images/001048_female_Asian_59/incorrect_mask.jpg,1,1,1,001048
../input/data/train/images/001048_female_Asian_59/mask5.jpg,0,1,1,001048
../input/data/train/images/001048_female_Asian_59/mask4.jpg,0,1,1,001048
../input/data/train/images/001048_female_Asian_59/mask2.jpg,0,1,1,001048
../input/data/train/images/001048_female_Asian_59/mask3.jpg,0,1,1,001048
../input/data/train/images/001048_female_Asian_59/normal.jpg,2,1,1,001048
../input/data/train/images/001048_female_Asian_59/mask1.jpg,0,1,1,001048
../input/data/train/images/001049_female_Asian_55/incorrect_mask.jpg,1,1,1,001049
../input/data/train/images/001049_female_Asian_55/mask5.jpg,0,1,1,001049
../input/data/train/images/001049_female_Asian_55/mask4.jpg,0,1,1,001049
../input/data/train/images/001049_female_Asian_55/mask2.jpg,0,1,1,001049
../input/data/train/images/001049_female_Asian_55/mask3.jpg,0,1,1,001049
../input/data/train/images/001049_female_Asian_55/normal.jpg,2,1,1,001049
../input/data/train/images/001049_female_Asian_55/mask1.jpg,0,1,1,001049
../input/data/train/images/001050_male_Asian_19/incorrect_mask.jpg,1,0,0,001050
../input/data/train/images/001050_male_Asian_19/mask5.jpg,0,0,0,001050
../input/data/train/images/001050_male_Asian_19/mask4.jpg,0,0,0,001050
../input/data/train/images/001050_male_Asian_19/mask2.jpg,0,0,0,001050
../input/data/train/images/001050_male_Asian_19/mask3.jpg,0,0,0,001050
../input/data/train/images/001050_male_Asian_19/normal.jpg,2,0,0,001050
../input/data/train/images/001050_male_Asian_19/mask1.jpg,0,0,0,001050
../input/data/train/images/001051_female_Asian_25/incorrect_mask.jpg,1,1,0,001051
../input/data/train/images/001051_female_Asian_25/mask5.jpg,0,1,0,001051
../input/data/train/images/001051_female_Asian_25/mask4.jpg,0,1,0,001051
../input/data/train/images/001051_female_Asian_25/mask2.jpg,0,1,0,001051
../input/data/train/images/001051_female_Asian_25/mask3.jpg,0,1,0,001051
../input/data/train/images/001051_female_Asian_25/normal.jpg,2,1,0,001051
../input/data/train/images/001051_female_Asian_25/mask1.jpg,0,1,0,001051
../input/data/train/images/001053_male_Asian_26/incorrect_mask.jpg,1,0,0,001053
../input/data/train/images/001053_male_Asian_26/mask5.jpg,0,0,0,001053
../input/data/train/images/001053_male_Asian_26/mask4.jpg,0,0,0,001053
../input/data/train/images/001053_male_Asian_26/mask2.jpg,0,0,0,001053
../input/data/train/images/001053_male_Asian_26/mask3.jpg,0,0,0,001053
../input/data/train/images/001053_male_Asian_26/normal.jpg,2,0,0,001053
../input/data/train/images/001053_male_Asian_26/mask1.jpg,0,0,0,001053
../input/data/train/images/001054_female_Asian_24/incorrect_mask.jpg,1,1,0,001054
../input/data/train/images/001054_female_Asian_24/mask5.jpg,0,1,0,001054
../input/data/train/images/001054_female_Asian_24/mask4.jpg,0,1,0,001054
../input/data/train/images/001054_female_Asian_24/mask2.jpg,0,1,0,001054
../input/data/train/images/001054_female_Asian_24/mask3.jpg,0,1,0,001054
../input/data/train/images/001054_female_Asian_24/normal.jpg,2,1,0,001054
../input/data/train/images/001054_female_Asian_24/mask1.jpg,0,1,0,001054
../input/data/train/images/001055_female_Asian_25/incorrect_mask.jpg,1,1,0,001055
../input/data/train/images/001055_female_Asian_25/mask5.jpg,0,1,0,001055
../input/data/train/images/001055_female_Asian_25/mask4.jpg,0,1,0,001055
../input/data/train/images/001055_female_Asian_25/mask2.jpg,0,1,0,001055
../input/data/train/images/001055_female_Asian_25/mask3.jpg,0,1,0,001055
../input/data/train/images/001055_female_Asian_25/normal.jpg,2,1,0,001055
../input/data/train/images/001055_female_Asian_25/mask1.jpg,0,1,0,001055
../input/data/train/images/001056_female_Asian_25/incorrect_mask.jpg,1,1,0,001056
../input/data/train/images/001056_female_Asian_25/mask5.jpg,0,1,0,001056
../input/data/train/images/001056_female_Asian_25/mask4.jpg,0,1,0,001056
../input/data/train/images/001056_female_Asian_25/mask2.jpg,0,1,0,001056
../input/data/train/images/001056_female_Asian_25/mask3.jpg,0,1,0,001056
../input/data/train/images/001056_female_Asian_25/normal.jpg,2,1,0,001056
../input/data/train/images/001056_female_Asian_25/mask1.jpg,0,1,0,001056
../input/data/train/images/001057_female_Asian_25/incorrect_mask.jpg,1,1,0,001057
../input/data/train/images/001057_female_Asian_25/mask5.jpg,0,1,0,001057
../input/data/train/images/001057_female_Asian_25/mask4.jpg,0,1,0,001057
../input/data/train/images/001057_female_Asian_25/mask2.jpg,0,1,0,001057
../input/data/train/images/001057_female_Asian_25/mask3.jpg,0,1,0,001057
../input/data/train/images/001057_female_Asian_25/normal.jpg,2,1,0,001057
../input/data/train/images/001057_female_Asian_25/mask1.jpg,0,1,0,001057
../input/data/train/images/001058_female_Asian_28/incorrect_mask.jpg,1,1,0,001058
../input/data/train/images/001058_female_Asian_28/mask5.jpg,0,1,0,001058
../input/data/train/images/001058_female_Asian_28/mask4.jpg,0,1,0,001058
../input/data/train/images/001058_female_Asian_28/mask2.jpg,0,1,0,001058
../input/data/train/images/001058_female_Asian_28/mask3.jpg,0,1,0,001058
../input/data/train/images/001058_female_Asian_28/normal.jpg,2,1,0,001058
../input/data/train/images/001058_female_Asian_28/mask1.jpg,0,1,0,001058
../input/data/train/images/001059_female_Asian_25/incorrect_mask.jpg,1,1,0,001059
../input/data/train/images/001059_female_Asian_25/mask5.jpg,0,1,0,001059
../input/data/train/images/001059_female_Asian_25/mask4.jpg,0,1,0,001059
../input/data/train/images/001059_female_Asian_25/mask2.jpg,0,1,0,001059
../input/data/train/images/001059_female_Asian_25/mask3.jpg,0,1,0,001059
../input/data/train/images/001059_female_Asian_25/normal.jpg,2,1,0,001059
../input/data/train/images/001059_female_Asian_25/mask1.jpg,0,1,0,001059
../input/data/train/images/001060_female_Asian_25/incorrect_mask.jpg,1,1,0,001060
../input/data/train/images/001060_female_Asian_25/mask5.jpg,0,1,0,001060
../input/data/train/images/001060_female_Asian_25/mask4.jpg,0,1,0,001060
../input/data/train/images/001060_female_Asian_25/mask2.jpg,0,1,0,001060
../input/data/train/images/001060_female_Asian_25/mask3.jpg,0,1,0,001060
../input/data/train/images/001060_female_Asian_25/normal.jpg,2,1,0,001060
../input/data/train/images/001060_female_Asian_25/mask1.jpg,0,1,0,001060
../input/data/train/images/001061_male_Asian_25/incorrect_mask.jpg,1,0,0,001061
../input/data/train/images/001061_male_Asian_25/mask5.jpg,0,0,0,001061
../input/data/train/images/001061_male_Asian_25/mask4.jpg,0,0,0,001061
../input/data/train/images/001061_male_Asian_25/mask2.jpg,0,0,0,001061
../input/data/train/images/001061_male_Asian_25/mask3.jpg,0,0,0,001061
../input/data/train/images/001061_male_Asian_25/normal.jpg,2,0,0,001061
../input/data/train/images/001061_male_Asian_25/mask1.jpg,0,0,0,001061
../input/data/train/images/001062_female_Asian_25/incorrect_mask.jpg,1,1,0,001062
../input/data/train/images/001062_female_Asian_25/mask5.jpg,0,1,0,001062
../input/data/train/images/001062_female_Asian_25/mask4.jpg,0,1,0,001062
../input/data/train/images/001062_female_Asian_25/mask2.jpg,0,1,0,001062
../input/data/train/images/001062_female_Asian_25/mask3.jpg,0,1,0,001062
../input/data/train/images/001062_female_Asian_25/normal.jpg,2,1,0,001062
../input/data/train/images/001062_female_Asian_25/mask1.jpg,0,1,0,001062
../input/data/train/images/001063_female_Asian_60/incorrect_mask.jpg,1,1,2,001063
../input/data/train/images/001063_female_Asian_60/mask5.jpg,0,1,2,001063
../input/data/train/images/001063_female_Asian_60/mask4.jpg,0,1,2,001063
../input/data/train/images/001063_female_Asian_60/mask2.jpg,0,1,2,001063
../input/data/train/images/001063_female_Asian_60/mask3.jpg,0,1,2,001063
../input/data/train/images/001063_female_Asian_60/normal.jpg,2,1,2,001063
../input/data/train/images/001063_female_Asian_60/mask1.jpg,0,1,2,001063
../input/data/train/images/001064_female_Asian_44/incorrect_mask.jpg,1,1,1,001064
../input/data/train/images/001064_female_Asian_44/mask5.jpg,0,1,1,001064
../input/data/train/images/001064_female_Asian_44/mask4.jpg,0,1,1,001064
../input/data/train/images/001064_female_Asian_44/mask2.jpg,0,1,1,001064
../input/data/train/images/001064_female_Asian_44/mask3.jpg,0,1,1,001064
../input/data/train/images/001064_female_Asian_44/normal.jpg,2,1,1,001064
../input/data/train/images/001064_female_Asian_44/mask1.jpg,0,1,1,001064
../input/data/train/images/001065_male_Asian_26/incorrect_mask.jpg,1,0,0,001065
../input/data/train/images/001065_male_Asian_26/mask5.jpg,0,0,0,001065
../input/data/train/images/001065_male_Asian_26/mask4.jpg,0,0,0,001065
../input/data/train/images/001065_male_Asian_26/mask2.jpg,0,0,0,001065
../input/data/train/images/001065_male_Asian_26/mask3.jpg,0,0,0,001065
../input/data/train/images/001065_male_Asian_26/normal.jpg,2,0,0,001065
../input/data/train/images/001065_male_Asian_26/mask1.jpg,0,0,0,001065
../input/data/train/images/001066_female_Asian_25/incorrect_mask.jpg,1,1,0,001066
../input/data/train/images/001066_female_Asian_25/mask5.jpg,0,1,0,001066
../input/data/train/images/001066_female_Asian_25/mask4.jpg,0,1,0,001066
../input/data/train/images/001066_female_Asian_25/mask2.jpg,0,1,0,001066
../input/data/train/images/001066_female_Asian_25/mask3.jpg,0,1,0,001066
../input/data/train/images/001066_female_Asian_25/normal.jpg,2,1,0,001066
../input/data/train/images/001066_female_Asian_25/mask1.jpg,0,1,0,001066
../input/data/train/images/001067_male_Asian_24/incorrect_mask.jpg,1,0,0,001067
../input/data/train/images/001067_male_Asian_24/mask5.jpg,0,0,0,001067
../input/data/train/images/001067_male_Asian_24/mask4.jpg,0,0,0,001067
../input/data/train/images/001067_male_Asian_24/mask2.jpg,0,0,0,001067
../input/data/train/images/001067_male_Asian_24/mask3.jpg,0,0,0,001067
../input/data/train/images/001067_male_Asian_24/normal.jpg,2,0,0,001067
../input/data/train/images/001067_male_Asian_24/mask1.jpg,0,0,0,001067
../input/data/train/images/001068_female_Asian_25/incorrect_mask.jpg,1,1,0,001068
../input/data/train/images/001068_female_Asian_25/mask5.jpg,0,1,0,001068
../input/data/train/images/001068_female_Asian_25/mask4.jpg,0,1,0,001068
../input/data/train/images/001068_female_Asian_25/mask2.jpg,0,1,0,001068
../input/data/train/images/001068_female_Asian_25/mask3.jpg,0,1,0,001068
../input/data/train/images/001068_female_Asian_25/normal.jpg,2,1,0,001068
../input/data/train/images/001068_female_Asian_25/mask1.jpg,0,1,0,001068
../input/data/train/images/001069_female_Asian_19/incorrect_mask.jpg,1,1,0,001069
../input/data/train/images/001069_female_Asian_19/mask5.jpg,0,1,0,001069
../input/data/train/images/001069_female_Asian_19/mask4.jpg,0,1,0,001069
../input/data/train/images/001069_female_Asian_19/mask2.jpg,0,1,0,001069
../input/data/train/images/001069_female_Asian_19/mask3.jpg,0,1,0,001069
../input/data/train/images/001069_female_Asian_19/normal.jpg,2,1,0,001069
../input/data/train/images/001069_female_Asian_19/mask1.jpg,0,1,0,001069
../input/data/train/images/001070_female_Asian_58/incorrect_mask.jpg,1,1,1,001070
../input/data/train/images/001070_female_Asian_58/mask5.jpg,0,1,1,001070
../input/data/train/images/001070_female_Asian_58/mask4.jpg,0,1,1,001070
../input/data/train/images/001070_female_Asian_58/mask2.jpg,0,1,1,001070
../input/data/train/images/001070_female_Asian_58/mask3.jpg,0,1,1,001070
../input/data/train/images/001070_female_Asian_58/normal.jpg,2,1,1,001070
../input/data/train/images/001070_female_Asian_58/mask1.jpg,0,1,1,001070
../input/data/train/images/001071_male_Asian_45/incorrect_mask.jpg,1,0,1,001071
../input/data/train/images/001071_male_Asian_45/mask5.jpg,0,0,1,001071
../input/data/train/images/001071_male_Asian_45/mask4.jpg,0,0,1,001071
../input/data/train/images/001071_male_Asian_45/mask2.jpg,0,0,1,001071
../input/data/train/images/001071_male_Asian_45/mask3.jpg,0,0,1,001071
../input/data/train/images/001071_male_Asian_45/normal.jpg,2,0,1,001071
../input/data/train/images/001071_male_Asian_45/mask1.jpg,0,0,1,001071
../input/data/train/images/001072_female_Asian_25/incorrect_mask.jpg,1,1,0,001072
../input/data/train/images/001072_female_Asian_25/mask5.jpg,0,1,0,001072
../input/data/train/images/001072_female_Asian_25/mask4.jpg,0,1,0,001072
../input/data/train/images/001072_female_Asian_25/mask2.jpg,0,1,0,001072
../input/data/train/images/001072_female_Asian_25/mask3.jpg,0,1,0,001072
../input/data/train/images/001072_female_Asian_25/normal.jpg,2,1,0,001072
../input/data/train/images/001072_female_Asian_25/mask1.jpg,0,1,0,001072
../input/data/train/images/001073_female_Asian_25/incorrect_mask.jpg,1,1,0,001073
../input/data/train/images/001073_female_Asian_25/mask5.jpg,0,1,0,001073
../input/data/train/images/001073_female_Asian_25/mask4.jpg,0,1,0,001073
../input/data/train/images/001073_female_Asian_25/mask2.jpg,0,1,0,001073
../input/data/train/images/001073_female_Asian_25/mask3.jpg,0,1,0,001073
../input/data/train/images/001073_female_Asian_25/normal.jpg,2,1,0,001073
../input/data/train/images/001073_female_Asian_25/mask1.jpg,0,1,0,001073
../input/data/train/images/001074_female_Asian_19/incorrect_mask.jpg,1,1,0,001074
../input/data/train/images/001074_female_Asian_19/mask5.jpg,0,1,0,001074
../input/data/train/images/001074_female_Asian_19/mask4.jpg,0,1,0,001074
../input/data/train/images/001074_female_Asian_19/mask2.jpg,0,1,0,001074
../input/data/train/images/001074_female_Asian_19/mask3.jpg,0,1,0,001074
../input/data/train/images/001074_female_Asian_19/normal.jpg,2,1,0,001074
../input/data/train/images/001074_female_Asian_19/mask1.jpg,0,1,0,001074
../input/data/train/images/001076_male_Asian_48/incorrect_mask.jpg,1,0,1,001076
../input/data/train/images/001076_male_Asian_48/mask5.jpg,0,0,1,001076
../input/data/train/images/001076_male_Asian_48/mask4.jpg,0,0,1,001076
../input/data/train/images/001076_male_Asian_48/mask2.jpg,0,0,1,001076
../input/data/train/images/001076_male_Asian_48/mask3.jpg,0,0,1,001076
../input/data/train/images/001076_male_Asian_48/normal.jpg,2,0,1,001076
../input/data/train/images/001076_male_Asian_48/mask1.jpg,0,0,1,001076
../input/data/train/images/001077_male_Asian_19/incorrect_mask.jpg,1,0,0,001077
../input/data/train/images/001077_male_Asian_19/mask5.jpg,0,0,0,001077
../input/data/train/images/001077_male_Asian_19/mask4.jpg,0,0,0,001077
../input/data/train/images/001077_male_Asian_19/mask2.jpg,0,0,0,001077
../input/data/train/images/001077_male_Asian_19/mask3.jpg,0,0,0,001077
../input/data/train/images/001077_male_Asian_19/normal.jpg,2,0,0,001077
../input/data/train/images/001077_male_Asian_19/mask1.jpg,0,0,0,001077
../input/data/train/images/001079_female_Asian_23/incorrect_mask.jpg,1,1,0,001079
../input/data/train/images/001079_female_Asian_23/mask5.jpg,0,1,0,001079
../input/data/train/images/001079_female_Asian_23/mask4.jpg,0,1,0,001079
../input/data/train/images/001079_female_Asian_23/mask2.jpg,0,1,0,001079
../input/data/train/images/001079_female_Asian_23/mask3.jpg,0,1,0,001079
../input/data/train/images/001079_female_Asian_23/normal.jpg,2,1,0,001079
../input/data/train/images/001079_female_Asian_23/mask1.jpg,0,1,0,001079
../input/data/train/images/001080_female_Asian_23/incorrect_mask.jpg,1,1,0,001080
../input/data/train/images/001080_female_Asian_23/mask5.jpg,0,1,0,001080
../input/data/train/images/001080_female_Asian_23/mask4.jpg,0,1,0,001080
../input/data/train/images/001080_female_Asian_23/mask2.jpg,0,1,0,001080
../input/data/train/images/001080_female_Asian_23/mask3.jpg,0,1,0,001080
../input/data/train/images/001080_female_Asian_23/normal.jpg,2,1,0,001080
../input/data/train/images/001080_female_Asian_23/mask1.jpg,0,1,0,001080
../input/data/train/images/001082_female_Asian_51/incorrect_mask.jpg,1,1,1,001082
../input/data/train/images/001082_female_Asian_51/mask5.jpg,0,1,1,001082
../input/data/train/images/001082_female_Asian_51/mask4.jpg,0,1,1,001082
../input/data/train/images/001082_female_Asian_51/mask2.jpg,0,1,1,001082
../input/data/train/images/001082_female_Asian_51/mask3.jpg,0,1,1,001082
../input/data/train/images/001082_female_Asian_51/normal.jpg,2,1,1,001082
../input/data/train/images/001082_female_Asian_51/mask1.jpg,0,1,1,001082
../input/data/train/images/001083_female_Asian_34/incorrect_mask.jpg,1,1,1,001083
../input/data/train/images/001083_female_Asian_34/mask5.jpg,0,1,1,001083
../input/data/train/images/001083_female_Asian_34/mask4.jpg,0,1,1,001083
../input/data/train/images/001083_female_Asian_34/mask2.jpg,0,1,1,001083
../input/data/train/images/001083_female_Asian_34/mask3.jpg,0,1,1,001083
../input/data/train/images/001083_female_Asian_34/normal.jpg,2,1,1,001083
../input/data/train/images/001083_female_Asian_34/mask1.jpg,0,1,1,001083
../input/data/train/images/001084_female_Asian_26/incorrect_mask.jpg,1,1,0,001084
../input/data/train/images/001084_female_Asian_26/mask5.jpg,0,1,0,001084
../input/data/train/images/001084_female_Asian_26/mask4.jpg,0,1,0,001084
../input/data/train/images/001084_female_Asian_26/mask2.jpg,0,1,0,001084
../input/data/train/images/001084_female_Asian_26/mask3.jpg,0,1,0,001084
../input/data/train/images/001084_female_Asian_26/normal.jpg,2,1,0,001084
../input/data/train/images/001084_female_Asian_26/mask1.jpg,0,1,0,001084
../input/data/train/images/001085_male_Asian_26/incorrect_mask.jpg,1,0,0,001085
../input/data/train/images/001085_male_Asian_26/mask5.jpg,0,0,0,001085
../input/data/train/images/001085_male_Asian_26/mask4.jpg,0,0,0,001085
../input/data/train/images/001085_male_Asian_26/mask2.jpg,0,0,0,001085
../input/data/train/images/001085_male_Asian_26/mask3.jpg,0,0,0,001085
../input/data/train/images/001085_male_Asian_26/normal.jpg,2,0,0,001085
../input/data/train/images/001085_male_Asian_26/mask1.jpg,0,0,0,001085
../input/data/train/images/001087_female_Asian_25/incorrect_mask.jpg,1,1,0,001087
../input/data/train/images/001087_female_Asian_25/mask5.jpg,0,1,0,001087
../input/data/train/images/001087_female_Asian_25/mask4.jpg,0,1,0,001087
../input/data/train/images/001087_female_Asian_25/mask2.jpg,0,1,0,001087
../input/data/train/images/001087_female_Asian_25/mask3.jpg,0,1,0,001087
../input/data/train/images/001087_female_Asian_25/normal.jpg,2,1,0,001087
../input/data/train/images/001087_female_Asian_25/mask1.jpg,0,1,0,001087
../input/data/train/images/001088_male_Asian_24/incorrect_mask.jpg,1,0,0,001088
../input/data/train/images/001088_male_Asian_24/mask5.jpg,0,0,0,001088
../input/data/train/images/001088_male_Asian_24/mask4.jpg,0,0,0,001088
../input/data/train/images/001088_male_Asian_24/mask2.jpg,0,0,0,001088
../input/data/train/images/001088_male_Asian_24/mask3.jpg,0,0,0,001088
../input/data/train/images/001088_male_Asian_24/normal.jpg,2,0,0,001088
../input/data/train/images/001088_male_Asian_24/mask1.jpg,0,0,0,001088
../input/data/train/images/001089_female_Asian_25/incorrect_mask.jpg,1,1,0,001089
../input/data/train/images/001089_female_Asian_25/mask5.jpg,0,1,0,001089
../input/data/train/images/001089_female_Asian_25/mask4.jpg,0,1,0,001089
../input/data/train/images/001089_female_Asian_25/mask2.jpg,0,1,0,001089
../input/data/train/images/001089_female_Asian_25/mask3.jpg,0,1,0,001089
../input/data/train/images/001089_female_Asian_25/normal.jpg,2,1,0,001089
../input/data/train/images/001089_female_Asian_25/mask1.jpg,0,1,0,001089
../input/data/train/images/001090_male_Asian_34/incorrect_mask.jpg,1,0,1,001090
../input/data/train/images/001090_male_Asian_34/mask5.jpg,0,0,1,001090
../input/data/train/images/001090_male_Asian_34/mask4.jpg,0,0,1,001090
../input/data/train/images/001090_male_Asian_34/mask2.jpg,0,0,1,001090
../input/data/train/images/001090_male_Asian_34/mask3.jpg,0,0,1,001090
../input/data/train/images/001090_male_Asian_34/normal.jpg,2,0,1,001090
../input/data/train/images/001090_male_Asian_34/mask1.jpg,0,0,1,001090
../input/data/train/images/001091_female_Asian_19/incorrect_mask.jpg,1,1,0,001091
../input/data/train/images/001091_female_Asian_19/mask5.jpg,0,1,0,001091
../input/data/train/images/001091_female_Asian_19/mask4.jpg,0,1,0,001091
../input/data/train/images/001091_female_Asian_19/mask2.jpg,0,1,0,001091
../input/data/train/images/001091_female_Asian_19/mask3.jpg,0,1,0,001091
../input/data/train/images/001091_female_Asian_19/normal.jpg,2,1,0,001091
../input/data/train/images/001091_female_Asian_19/mask1.jpg,0,1,0,001091
../input/data/train/images/001092_female_Asian_18/incorrect_mask.jpg,1,1,0,001092
../input/data/train/images/001092_female_Asian_18/mask5.jpg,0,1,0,001092
../input/data/train/images/001092_female_Asian_18/mask4.jpg,0,1,0,001092
../input/data/train/images/001092_female_Asian_18/mask2.jpg,0,1,0,001092
../input/data/train/images/001092_female_Asian_18/mask3.jpg,0,1,0,001092
../input/data/train/images/001092_female_Asian_18/normal.jpg,2,1,0,001092
../input/data/train/images/001092_female_Asian_18/mask1.jpg,0,1,0,001092
../input/data/train/images/001094_male_Asian_23/incorrect_mask.jpg,1,0,0,001094
../input/data/train/images/001094_male_Asian_23/mask5.jpg,0,0,0,001094
../input/data/train/images/001094_male_Asian_23/mask4.jpg,0,0,0,001094
../input/data/train/images/001094_male_Asian_23/mask2.jpg,0,0,0,001094
../input/data/train/images/001094_male_Asian_23/mask3.jpg,0,0,0,001094
../input/data/train/images/001094_male_Asian_23/normal.jpg,2,0,0,001094
../input/data/train/images/001094_male_Asian_23/mask1.jpg,0,0,0,001094
../input/data/train/images/001095_male_Asian_25/incorrect_mask.jpg,1,0,0,001095
../input/data/train/images/001095_male_Asian_25/mask5.jpg,0,0,0,001095
../input/data/train/images/001095_male_Asian_25/mask4.jpg,0,0,0,001095
../input/data/train/images/001095_male_Asian_25/mask2.jpg,0,0,0,001095
../input/data/train/images/001095_male_Asian_25/mask3.jpg,0,0,0,001095
../input/data/train/images/001095_male_Asian_25/normal.jpg,2,0,0,001095
../input/data/train/images/001095_male_Asian_25/mask1.jpg,0,0,0,001095
../input/data/train/images/001096_male_Asian_22/incorrect_mask.jpg,1,0,0,001096
../input/data/train/images/001096_male_Asian_22/mask5.jpg,0,0,0,001096
../input/data/train/images/001096_male_Asian_22/mask4.jpg,0,0,0,001096
../input/data/train/images/001096_male_Asian_22/mask2.jpg,0,0,0,001096
../input/data/train/images/001096_male_Asian_22/mask3.jpg,0,0,0,001096
../input/data/train/images/001096_male_Asian_22/normal.jpg,2,0,0,001096
../input/data/train/images/001096_male_Asian_22/mask1.jpg,0,0,0,001096
../input/data/train/images/001097_female_Asian_39/incorrect_mask.jpg,1,1,1,001097
../input/data/train/images/001097_female_Asian_39/mask5.jpg,0,1,1,001097
../input/data/train/images/001097_female_Asian_39/mask4.jpg,0,1,1,001097
../input/data/train/images/001097_female_Asian_39/mask2.jpg,0,1,1,001097
../input/data/train/images/001097_female_Asian_39/mask3.jpg,0,1,1,001097
../input/data/train/images/001097_female_Asian_39/normal.jpg,2,1,1,001097
../input/data/train/images/001097_female_Asian_39/mask1.jpg,0,1,1,001097
../input/data/train/images/001098_male_Asian_23/incorrect_mask.jpg,1,0,0,001098
../input/data/train/images/001098_male_Asian_23/mask5.jpg,0,0,0,001098
../input/data/train/images/001098_male_Asian_23/mask4.jpg,0,0,0,001098
../input/data/train/images/001098_male_Asian_23/mask2.jpg,0,0,0,001098
../input/data/train/images/001098_male_Asian_23/mask3.jpg,0,0,0,001098
../input/data/train/images/001098_male_Asian_23/normal.jpg,2,0,0,001098
../input/data/train/images/001098_male_Asian_23/mask1.jpg,0,0,0,001098
../input/data/train/images/001099_male_Asian_25/incorrect_mask.jpg,1,0,0,001099
../input/data/train/images/001099_male_Asian_25/mask5.jpg,0,0,0,001099
../input/data/train/images/001099_male_Asian_25/mask4.jpg,0,0,0,001099
../input/data/train/images/001099_male_Asian_25/mask2.jpg,0,0,0,001099
../input/data/train/images/001099_male_Asian_25/mask3.jpg,0,0,0,001099
../input/data/train/images/001099_male_Asian_25/normal.jpg,2,0,0,001099
../input/data/train/images/001099_male_Asian_25/mask1.jpg,0,0,0,001099
../input/data/train/images/001100_female_Asian_43/incorrect_mask.jpg,1,1,1,001100
../input/data/train/images/001100_female_Asian_43/mask5.jpg,0,1,1,001100
../input/data/train/images/001100_female_Asian_43/mask4.jpg,0,1,1,001100
../input/data/train/images/001100_female_Asian_43/mask2.jpg,0,1,1,001100
../input/data/train/images/001100_female_Asian_43/mask3.jpg,0,1,1,001100
../input/data/train/images/001100_female_Asian_43/normal.jpg,2,1,1,001100
../input/data/train/images/001100_female_Asian_43/mask1.jpg,0,1,1,001100
../input/data/train/images/001101_male_Asian_60/incorrect_mask.jpg,1,0,2,001101
../input/data/train/images/001101_male_Asian_60/mask5.jpg,0,0,2,001101
