,path,mask,sex,age
3462,../input/data/train/images/001124_male_Asian_30/mask3.jpg,0,0,1
3463,../input/data/train/images/001124_male_Asian_30/normal.jpg,2,0,1
3464,../input/data/train/images/001124_male_Asian_30/mask1.jpg,0,0,1
3465,../input/data/train/images/001125_female_Asian_27/incorrect_mask.jpg,1,1,0
3466,../input/data/train/images/001125_female_Asian_27/mask5.jpg,0,1,0
3467,../input/data/train/images/001125_female_Asian_27/mask4.jpg,0,1,0
3468,../input/data/train/images/001125_female_Asian_27/mask2.jpg,0,1,0
3469,../input/data/train/images/001125_female_Asian_27/mask3.jpg,0,1,0
3470,../input/data/train/images/001125_female_Asian_27/normal.jpg,2,1,0
3471,../input/data/train/images/001125_female_Asian_27/mask1.jpg,0,1,0
3472,../input/data/train/images/001127_male_Asian_18/incorrect_mask.jpg,1,0,0
3473,../input/data/train/images/001127_male_Asian_18/mask5.jpg,0,0,0
3474,../input/data/train/images/001127_male_Asian_18/mask4.jpg,0,0,0
3475,../input/data/train/images/001127_male_Asian_18/mask2.jpg,0,0,0
3476,../input/data/train/images/001127_male_Asian_18/mask3.jpg,0,0,0
3477,../input/data/train/images/001127_male_Asian_18/normal.jpg,2,0,0
3478,../input/data/train/images/001127_male_Asian_18/mask1.jpg,0,0,0
3479,../input/data/train/images/001128_female_Asian_18/incorrect_mask.jpg,1,1,0
3480,../input/data/train/images/001128_female_Asian_18/mask5.jpg,0,1,0
3481,../input/data/train/images/001128_female_Asian_18/mask4.jpg,0,1,0
3482,../input/data/train/images/001128_female_Asian_18/mask2.jpg,0,1,0
3483,../input/data/train/images/001128_female_Asian_18/mask3.jpg,0,1,0
3484,../input/data/train/images/001128_female_Asian_18/normal.jpg,2,1,0
3485,../input/data/train/images/001128_female_Asian_18/mask1.jpg,0,1,0
3486,../input/data/train/images/001129_male_Asian_20/incorrect_mask.jpg,1,0,0
3487,../input/data/train/images/001129_male_Asian_20/mask5.jpg,0,0,0
3488,../input/data/train/images/001129_male_Asian_20/mask4.jpg,0,0,0
3489,../input/data/train/images/001129_male_Asian_20/mask2.jpg,0,0,0
3490,../input/data/train/images/001129_male_Asian_20/mask3.jpg,0,0,0
3491,../input/data/train/images/001129_male_Asian_20/normal.jpg,2,0,0
3492,../input/data/train/images/001129_male_Asian_20/mask1.jpg,0,0,0
3493,../input/data/train/images/001130_male_Asian_23/incorrect_mask.jpg,1,0,0
3494,../input/data/train/images/001130_male_Asian_23/mask5.jpg,0,0,0
3495,../input/data/train/images/001130_male_Asian_23/mask4.jpg,0,0,0
3496,../input/data/train/images/001130_male_Asian_23/mask2.jpg,0,0,0
3497,../input/data/train/images/001130_male_Asian_23/mask3.jpg,0,0,0
3498,../input/data/train/images/001130_male_Asian_23/normal.jpg,2,0,0
3499,../input/data/train/images/001130_male_Asian_23/mask1.jpg,0,0,0
3500,../input/data/train/images/001131_female_Asian_22/incorrect_mask.jpg,1,1,0
3501,../input/data/train/images/001131_female_Asian_22/mask5.jpg,0,1,0
3502,../input/data/train/images/001131_female_Asian_22/mask4.jpg,0,1,0
3503,../input/data/train/images/001131_female_Asian_22/mask2.jpg,0,1,0
3504,../input/data/train/images/001131_female_Asian_22/mask3.jpg,0,1,0
3505,../input/data/train/images/001131_female_Asian_22/normal.jpg,2,1,0
3506,../input/data/train/images/001131_female_Asian_22/mask1.jpg,0,1,0
3507,../input/data/train/images/001131-1_male_Asian_22/incorrect_mask.jpg,1,0,0
3508,../input/data/train/images/001131-1_male_Asian_22/mask5.jpg,0,0,0
3509,../input/data/train/images/001131-1_male_Asian_22/mask4.jpg,0,0,0
3510,../input/data/train/images/001131-1_male_Asian_22/mask2.jpg,0,0,0
3511,../input/data/train/images/001131-1_male_Asian_22/mask3.jpg,0,0,0
3512,../input/data/train/images/001131-1_male_Asian_22/normal.jpg,2,0,0
3513,../input/data/train/images/001131-1_male_Asian_22/mask1.jpg,0,0,0
3514,../input/data/train/images/001132_female_Asian_43/incorrect_mask.jpg,1,1,1
3515,../input/data/train/images/001132_female_Asian_43/mask5.jpg,0,1,1
3516,../input/data/train/images/001132_female_Asian_43/mask4.jpg,0,1,1
3517,../input/data/train/images/001132_female_Asian_43/mask2.jpg,0,1,1
3518,../input/data/train/images/001132_female_Asian_43/mask3.jpg,0,1,1
3519,../input/data/train/images/001132_female_Asian_43/normal.jpg,2,1,1
3520,../input/data/train/images/001132_female_Asian_43/mask1.jpg,0,1,1
3521,../input/data/train/images/001132-1_male_Asian_25/incorrect_mask.jpg,1,0,0
3522,../input/data/train/images/001132-1_male_Asian_25/mask5.jpg,0,0,0
3523,../input/data/train/images/001132-1_male_Asian_25/mask4.jpg,0,0,0
3524,../input/data/train/images/001132-1_male_Asian_25/mask2.jpg,0,0,0
3525,../input/data/train/images/001132-1_male_Asian_25/mask3.jpg,0,0,0
3526,../input/data/train/images/001132-1_male_Asian_25/normal.jpg,2,0,0
3527,../input/data/train/images/001132-1_male_Asian_25/mask1.jpg,0,0,0
3528,../input/data/train/images/001133_male_Asian_56/incorrect_mask.jpg,1,0,1
3529,../input/data/train/images/001133_male_Asian_56/mask5.jpg,0,0,1
3530,../input/data/train/images/001133_male_Asian_56/mask4.jpg,0,0,1
3531,../input/data/train/images/001133_male_Asian_56/mask2.jpg,0,0,1
3532,../input/data/train/images/001133_male_Asian_56/mask3.jpg,0,0,1
3533,../input/data/train/images/001133_male_Asian_56/normal.jpg,2,0,1
3534,../input/data/train/images/001133_male_Asian_56/mask1.jpg,0,0,1
3535,../input/data/train/images/001135_male_Asian_23/incorrect_mask.jpg,1,0,0
3536,../input/data/train/images/001135_male_Asian_23/mask5.jpg,0,0,0
3537,../input/data/train/images/001135_male_Asian_23/mask4.jpg,0,0,0
3538,../input/data/train/images/001135_male_Asian_23/mask2.jpg,0,0,0
3539,../input/data/train/images/001135_male_Asian_23/mask3.jpg,0,0,0
3540,../input/data/train/images/001135_male_Asian_23/normal.jpg,2,0,0
3541,../input/data/train/images/001135_male_Asian_23/mask1.jpg,0,0,0
3542,../input/data/train/images/001136_male_Asian_26/incorrect_mask.jpg,1,0,0
3543,../input/data/train/images/001136_male_Asian_26/mask5.jpg,0,0,0
3544,../input/data/train/images/001136_male_Asian_26/mask4.jpg,0,0,0
3545,../input/data/train/images/001136_male_Asian_26/mask2.jpg,0,0,0
3546,../input/data/train/images/001136_male_Asian_26/mask3.jpg,0,0,0
3547,../input/data/train/images/001136_male_Asian_26/normal.jpg,2,0,0
3548,../input/data/train/images/001136_male_Asian_26/mask1.jpg,0,0,0
3549,../input/data/train/images/001137_male_Asian_24/incorrect_mask.jpg,1,0,0
3550,../input/data/train/images/001137_male_Asian_24/mask5.jpg,0,0,0
3551,../input/data/train/images/001137_male_Asian_24/mask4.jpg,0,0,0
3552,../input/data/train/images/001137_male_Asian_24/mask2.jpg,0,0,0
3553,../input/data/train/images/001137_male_Asian_24/mask3.jpg,0,0,0
3554,../input/data/train/images/001137_male_Asian_24/normal.jpg,2,0,0
3555,../input/data/train/images/001137_male_Asian_24/mask1.jpg,0,0,0
3556,../input/data/train/images/001138_female_Asian_23/incorrect_mask.jpg,1,1,0
3557,../input/data/train/images/001138_female_Asian_23/mask5.jpg,0,1,0
3558,../input/data/train/images/001138_female_Asian_23/mask4.jpg,0,1,0
3559,../input/data/train/images/001138_female_Asian_23/mask2.jpg,0,1,0
3560,../input/data/train/images/001138_female_Asian_23/mask3.jpg,0,1,0
3561,../input/data/train/images/001138_female_Asian_23/normal.jpg,2,1,0
3562,../input/data/train/images/001138_female_Asian_23/mask1.jpg,0,1,0
3563,../input/data/train/images/001139_female_Asian_19/incorrect_mask.jpg,1,1,0
3564,../input/data/train/images/001139_female_Asian_19/mask5.jpg,0,1,0
3565,../input/data/train/images/001139_female_Asian_19/mask4.jpg,0,1,0
3566,../input/data/train/images/001139_female_Asian_19/mask2.jpg,0,1,0
3567,../input/data/train/images/001139_female_Asian_19/mask3.jpg,0,1,0
3568,../input/data/train/images/001139_female_Asian_19/normal.jpg,2,1,0
3569,../input/data/train/images/001139_female_Asian_19/mask1.jpg,0,1,0
3570,../input/data/train/images/001140_female_Asian_22/incorrect_mask.jpg,1,1,0
3571,../input/data/train/images/001140_female_Asian_22/mask5.jpg,0,1,0
3572,../input/data/train/images/001140_female_Asian_22/mask4.jpg,0,1,0
3573,../input/data/train/images/001140_female_Asian_22/mask2.jpg,0,1,0
3574,../input/data/train/images/001140_female_Asian_22/mask3.jpg,0,1,0
3575,../input/data/train/images/001140_female_Asian_22/normal.jpg,2,1,0
3576,../input/data/train/images/001140_female_Asian_22/mask1.jpg,0,1,0
3577,../input/data/train/images/001141_male_Asian_23/incorrect_mask.jpg,1,0,0
3578,../input/data/train/images/001141_male_Asian_23/mask5.jpg,0,0,0
3579,../input/data/train/images/001141_male_Asian_23/mask4.jpg,0,0,0
3580,../input/data/train/images/001141_male_Asian_23/mask2.jpg,0,0,0
3581,../input/data/train/images/001141_male_Asian_23/mask3.jpg,0,0,0
3582,../input/data/train/images/001141_male_Asian_23/normal.jpg,2,0,0
3583,../input/data/train/images/001141_male_Asian_23/mask1.jpg,0,0,0
3584,../input/data/train/images/001142_female_Asian_19/incorrect_mask.jpg,1,1,0
3585,../input/data/train/images/001142_female_Asian_19/mask5.jpg,0,1,0
3586,../input/data/train/images/001142_female_Asian_19/mask4.jpg,0,1,0
3587,../input/data/train/images/001142_female_Asian_19/mask2.jpg,0,1,0
3588,../input/data/train/images/001142_female_Asian_19/mask3.jpg,0,1,0
3589,../input/data/train/images/001142_female_Asian_19/normal.jpg,2,1,0
3590,../input/data/train/images/001142_female_Asian_19/mask1.jpg,0,1,0
3591,../input/data/train/images/001143_female_Asian_35/incorrect_mask.jpg,1,1,1
3592,../input/data/train/images/001143_female_Asian_35/mask5.jpg,0,1,1
3593,../input/data/train/images/001143_female_Asian_35/mask4.jpg,0,1,1
3594,../input/data/train/images/001143_female_Asian_35/mask2.jpg,0,1,1
3595,../input/data/train/images/001143_female_Asian_35/mask3.jpg,0,1,1
3596,../input/data/train/images/001143_female_Asian_35/normal.jpg,2,1,1
3597,../input/data/train/images/001143_female_Asian_35/mask1.jpg,0,1,1
3598,../input/data/train/images/001144_male_Asian_28/incorrect_mask.jpg,1,0,0
3599,../input/data/train/images/001144_male_Asian_28/mask5.jpg,0,0,0
3600,../input/data/train/images/001144_male_Asian_28/mask4.jpg,0,0,0
3601,../input/data/train/images/001144_male_Asian_28/mask2.jpg,0,0,0
3602,../input/data/train/images/001144_male_Asian_28/mask3.jpg,0,0,0
3603,../input/data/train/images/001144_male_Asian_28/normal.jpg,2,0,0
3604,../input/data/train/images/001144_male_Asian_28/mask1.jpg,0,0,0
3605,../input/data/train/images/001145_male_Asian_20/incorrect_mask.jpg,1,0,0
3606,../input/data/train/images/001145_male_Asian_20/mask5.jpg,0,0,0
3607,../input/data/train/images/001145_male_Asian_20/mask4.jpg,0,0,0
3608,../input/data/train/images/001145_male_Asian_20/mask2.jpg,0,0,0
3609,../input/data/train/images/001145_male_Asian_20/mask3.jpg,0,0,0
3610,../input/data/train/images/001145_male_Asian_20/normal.jpg,2,0,0
3611,../input/data/train/images/001145_male_Asian_20/mask1.jpg,0,0,0
3612,../input/data/train/images/001146_male_Asian_45/incorrect_mask.jpg,1,0,1
3613,../input/data/train/images/001146_male_Asian_45/mask5.jpg,0,0,1
3614,../input/data/train/images/001146_male_Asian_45/mask4.jpg,0,0,1
3615,../input/data/train/images/001146_male_Asian_45/mask2.jpg,0,0,1
3616,../input/data/train/images/001146_male_Asian_45/mask3.jpg,0,0,1
3617,../input/data/train/images/001146_male_Asian_45/normal.jpg,2,0,1
3618,../input/data/train/images/001146_male_Asian_45/mask1.jpg,0,0,1
3619,../input/data/train/images/001147_male_Asian_35/incorrect_mask.jpg,1,0,1
3620,../input/data/train/images/001147_male_Asian_35/mask5.jpg,0,0,1
3621,../input/data/train/images/001147_male_Asian_35/mask4.jpg,0,0,1
3622,../input/data/train/images/001147_male_Asian_35/mask2.jpg,0,0,1
3623,../input/data/train/images/001147_male_Asian_35/mask3.jpg,0,0,1
3624,../input/data/train/images/001147_male_Asian_35/normal.jpg,2,0,1
3625,../input/data/train/images/001147_male_Asian_35/mask1.jpg,0,0,1
3626,../input/data/train/images/001148_female_Asian_58/incorrect_mask.jpg,1,1,1
3627,../input/data/train/images/001148_female_Asian_58/mask5.jpg,0,1,1
3628,../input/data/train/images/001148_female_Asian_58/mask4.jpg,0,1,1
3629,../input/data/train/images/001148_female_Asian_58/mask2.jpg,0,1,1
3630,../input/data/train/images/001148_female_Asian_58/mask3.jpg,0,1,1
3631,../input/data/train/images/001148_female_Asian_58/normal.jpg,2,1,1
3632,../input/data/train/images/001148_female_Asian_58/mask1.jpg,0,1,1
3633,../input/data/train/images/001149_female_Asian_20/incorrect_mask.jpg,1,1,0
3634,../input/data/train/images/001149_female_Asian_20/mask5.jpg,0,1,0
3635,../input/data/train/images/001149_female_Asian_20/mask4.jpg,0,1,0
3636,../input/data/train/images/001149_female_Asian_20/mask2.jpg,0,1,0
3637,../input/data/train/images/001149_female_Asian_20/mask3.jpg,0,1,0
3638,../input/data/train/images/001149_female_Asian_20/normal.jpg,2,1,0
3639,../input/data/train/images/001149_female_Asian_20/mask1.jpg,0,1,0
3640,../input/data/train/images/001150_male_Asian_23/incorrect_mask.jpg,1,0,0
3641,../input/data/train/images/001150_male_Asian_23/mask5.jpg,0,0,0
3642,../input/data/train/images/001150_male_Asian_23/mask4.jpg,0,0,0
3643,../input/data/train/images/001150_male_Asian_23/mask2.jpg,0,0,0
3644,../input/data/train/images/001150_male_Asian_23/mask3.jpg,0,0,0
3645,../input/data/train/images/001150_male_Asian_23/normal.jpg,2,0,0
3646,../input/data/train/images/001150_male_Asian_23/mask1.jpg,0,0,0
3647,../input/data/train/images/001151_male_Asian_23/incorrect_mask.jpg,1,0,0
3648,../input/data/train/images/001151_male_Asian_23/mask5.jpg,0,0,0
3649,../input/data/train/images/001151_male_Asian_23/mask4.jpg,0,0,0
3650,../input/data/train/images/001151_male_Asian_23/mask2.jpg,0,0,0
3651,../input/data/train/images/001151_male_Asian_23/mask3.jpg,0,0,0
3652,../input/data/train/images/001151_male_Asian_23/normal.jpg,2,0,0
3653,../input/data/train/images/001151_male_Asian_23/mask1.jpg,0,0,0
3654,../input/data/train/images/001152_male_Asian_60/incorrect_mask.jpg,1,0,2
3655,../input/data/train/images/001152_male_Asian_60/mask5.jpg,0,0,2
3656,../input/data/train/images/001152_male_Asian_60/mask4.jpg,0,0,2
3657,../input/data/train/images/001152_male_Asian_60/mask2.jpg,0,0,2
3658,../input/data/train/images/001152_male_Asian_60/mask3.jpg,0,0,2
3659,../input/data/train/images/001152_male_Asian_60/normal.jpg,2,0,2
3660,../input/data/train/images/001152_male_Asian_60/mask1.jpg,0,0,2
3661,../input/data/train/images/001153_female_Asian_25/incorrect_mask.jpg,1,1,0
3662,../input/data/train/images/001153_female_Asian_25/mask5.jpg,0,1,0
3663,../input/data/train/images/001153_female_Asian_25/mask4.jpg,0,1,0
3664,../input/data/train/images/001153_female_Asian_25/mask2.jpg,0,1,0
3665,../input/data/train/images/001153_female_Asian_25/mask3.jpg,0,1,0
3666,../input/data/train/images/001153_female_Asian_25/normal.jpg,2,1,0
3667,../input/data/train/images/001153_female_Asian_25/mask1.jpg,0,1,0
3668,../input/data/train/images/001154_female_Asian_23/incorrect_mask.jpg,1,1,0
3669,../input/data/train/images/001154_female_Asian_23/mask5.jpg,0,1,0
3670,../input/data/train/images/001154_female_Asian_23/mask4.jpg,0,1,0
3671,../input/data/train/images/001154_female_Asian_23/mask2.jpg,0,1,0
3672,../input/data/train/images/001154_female_Asian_23/mask3.jpg,0,1,0
3673,../input/data/train/images/001154_female_Asian_23/normal.jpg,2,1,0
3674,../input/data/train/images/001154_female_Asian_23/mask1.jpg,0,1,0
3675,../input/data/train/images/001155_male_Asian_28/incorrect_mask.jpg,1,0,0
3676,../input/data/train/images/001155_male_Asian_28/mask5.jpg,0,0,0
3677,../input/data/train/images/001155_male_Asian_28/mask4.jpg,0,0,0
3678,../input/data/train/images/001155_male_Asian_28/mask2.jpg,0,0,0
3679,../input/data/train/images/001155_male_Asian_28/mask3.jpg,0,0,0
3680,../input/data/train/images/001155_male_Asian_28/normal.jpg,2,0,0
3681,../input/data/train/images/001155_male_Asian_28/mask1.jpg,0,0,0
3682,../input/data/train/images/001156_female_Asian_58/incorrect_mask.jpg,1,1,1
3683,../input/data/train/images/001156_female_Asian_58/mask5.jpg,0,1,1
3684,../input/data/train/images/001156_female_Asian_58/mask4.jpg,0,1,1
3685,../input/data/train/images/001156_female_Asian_58/mask2.jpg,0,1,1
3686,../input/data/train/images/001156_female_Asian_58/mask3.jpg,0,1,1
3687,../input/data/train/images/001156_female_Asian_58/normal.jpg,2,1,1
3688,../input/data/train/images/001156_female_Asian_58/mask1.jpg,0,1,1
3689,../input/data/train/images/001157_female_Asian_24/incorrect_mask.jpg,1,1,0
3690,../input/data/train/images/001157_female_Asian_24/mask5.jpg,0,1,0
3691,../input/data/train/images/001157_female_Asian_24/mask4.jpg,0,1,0
3692,../input/data/train/images/001157_female_Asian_24/mask2.jpg,0,1,0
3693,../input/data/train/images/001157_female_Asian_24/mask3.jpg,0,1,0
3694,../input/data/train/images/001157_female_Asian_24/normal.jpg,2,1,0
3695,../input/data/train/images/001157_female_Asian_24/mask1.jpg,0,1,0
3696,../input/data/train/images/001158_female_Asian_56/incorrect_mask.jpg,1,1,1
3697,../input/data/train/images/001158_female_Asian_56/mask5.jpg,0,1,1
3698,../input/data/train/images/001158_female_Asian_56/mask4.jpg,0,1,1
3699,../input/data/train/images/001158_female_Asian_56/mask2.jpg,0,1,1
3700,../input/data/train/images/001158_female_Asian_56/mask3.jpg,0,1,1
3701,../input/data/train/images/001158_female_Asian_56/normal.jpg,2,1,1
3702,../input/data/train/images/001158_female_Asian_56/mask1.jpg,0,1,1
3703,../input/data/train/images/001159_male_Asian_24/incorrect_mask.jpg,1,0,0
3704,../input/data/train/images/001159_male_Asian_24/mask5.jpg,0,0,0
3705,../input/data/train/images/001159_male_Asian_24/mask4.jpg,0,0,0
3706,../input/data/train/images/001159_male_Asian_24/mask2.jpg,0,0,0
3707,../input/data/train/images/001159_male_Asian_24/mask3.jpg,0,0,0
3708,../input/data/train/images/001159_male_Asian_24/normal.jpg,2,0,0
3709,../input/data/train/images/001159_male_Asian_24/mask1.jpg,0,0,0
3710,../input/data/train/images/001161_male_Asian_40/incorrect_mask.jpg,1,0,1
3711,../input/data/train/images/001161_male_Asian_40/mask5.jpg,0,0,1
3712,../input/data/train/images/001161_male_Asian_40/mask4.jpg,0,0,1
3713,../input/data/train/images/001161_male_Asian_40/mask2.jpg,0,0,1
3714,../input/data/train/images/001161_male_Asian_40/mask3.jpg,0,0,1
3715,../input/data/train/images/001161_male_Asian_40/normal.jpg,2,0,1
3716,../input/data/train/images/001161_male_Asian_40/mask1.jpg,0,0,1
3717,../input/data/train/images/001162_male_Asian_23/incorrect_mask.jpg,1,0,0
3718,../input/data/train/images/001162_male_Asian_23/mask5.jpg,0,0,0
3719,../input/data/train/images/001162_male_Asian_23/mask4.jpg,0,0,0
3720,../input/data/train/images/001162_male_Asian_23/mask2.jpg,0,0,0
3721,../input/data/train/images/001162_male_Asian_23/mask3.jpg,0,0,0
3722,../input/data/train/images/001162_male_Asian_23/normal.jpg,2,0,0
3723,../input/data/train/images/001162_male_Asian_23/mask1.jpg,0,0,0
3724,../input/data/train/images/001163_male_Asian_23/incorrect_mask.jpg,1,0,0
3725,../input/data/train/images/001163_male_Asian_23/mask5.jpg,0,0,0
3726,../input/data/train/images/001163_male_Asian_23/mask4.jpg,0,0,0
3727,../input/data/train/images/001163_male_Asian_23/mask2.jpg,0,0,0
3728,../input/data/train/images/001163_male_Asian_23/mask3.jpg,0,0,0
3729,../input/data/train/images/001163_male_Asian_23/normal.jpg,2,0,0
3730,../input/data/train/images/001163_male_Asian_23/mask1.jpg,0,0,0
3731,../input/data/train/images/001164_female_Asian_20/incorrect_mask.jpg,1,1,0
3732,../input/data/train/images/001164_female_Asian_20/mask5.jpg,0,1,0
3733,../input/data/train/images/001164_female_Asian_20/mask4.jpg,0,1,0
3734,../input/data/train/images/001164_female_Asian_20/mask2.jpg,0,1,0
3735,../input/data/train/images/001164_female_Asian_20/mask3.jpg,0,1,0
3736,../input/data/train/images/001164_female_Asian_20/normal.jpg,2,1,0
3737,../input/data/train/images/001164_female_Asian_20/mask1.jpg,0,1,0
3738,../input/data/train/images/001165_female_Asian_44/incorrect_mask.jpg,1,1,1
3739,../input/data/train/images/001165_female_Asian_44/mask5.jpg,0,1,1
3740,../input/data/train/images/001165_female_Asian_44/mask4.jpg,0,1,1
3741,../input/data/train/images/001165_female_Asian_44/mask2.jpg,0,1,1
3742,../input/data/train/images/001165_female_Asian_44/mask3.jpg,0,1,1
3743,../input/data/train/images/001165_female_Asian_44/normal.jpg,2,1,1
3744,../input/data/train/images/001165_female_Asian_44/mask1.jpg,0,1,1
3745,../input/data/train/images/001167_male_Asian_23/incorrect_mask.jpg,1,0,0
3746,../input/data/train/images/001167_male_Asian_23/mask5.jpg,0,0,0
3747,../input/data/train/images/001167_male_Asian_23/mask4.jpg,0,0,0
3748,../input/data/train/images/001167_male_Asian_23/mask2.jpg,0,0,0
3749,../input/data/train/images/001167_male_Asian_23/mask3.jpg,0,0,0
3750,../input/data/train/images/001167_male_Asian_23/normal.jpg,2,0,0
3751,../input/data/train/images/001167_male_Asian_23/mask1.jpg,0,0,0
3752,../input/data/train/images/001168_male_Asian_28/incorrect_mask.jpg,1,0,0
3753,../input/data/train/images/001168_male_Asian_28/mask5.jpg,0,0,0
3754,../input/data/train/images/001168_male_Asian_28/mask4.jpg,0,0,0
3755,../input/data/train/images/001168_male_Asian_28/mask2.jpg,0,0,0
3756,../input/data/train/images/001168_male_Asian_28/mask3.jpg,0,0,0
3757,../input/data/train/images/001168_male_Asian_28/normal.jpg,2,0,0
3758,../input/data/train/images/001168_male_Asian_28/mask1.jpg,0,0,0
3759,../input/data/train/images/001169_female_Asian_55/incorrect_mask.jpg,1,1,1
3760,../input/data/train/images/001169_female_Asian_55/mask5.jpg,0,1,1
3761,../input/data/train/images/001169_female_Asian_55/mask4.jpg,0,1,1
3762,../input/data/train/images/001169_female_Asian_55/mask2.jpg,0,1,1
3763,../input/data/train/images/001169_female_Asian_55/mask3.jpg,0,1,1
3764,../input/data/train/images/001169_female_Asian_55/normal.jpg,2,1,1
3765,../input/data/train/images/001169_female_Asian_55/mask1.jpg,0,1,1
3766,../input/data/train/images/001170_female_Asian_55/incorrect_mask.jpg,1,1,1
3767,../input/data/train/images/001170_female_Asian_55/mask5.jpg,0,1,1
3768,../input/data/train/images/001170_female_Asian_55/mask4.jpg,0,1,1
3769,../input/data/train/images/001170_female_Asian_55/mask2.jpg,0,1,1
3770,../input/data/train/images/001170_female_Asian_55/mask3.jpg,0,1,1
3771,../input/data/train/images/001170_female_Asian_55/normal.jpg,2,1,1
3772,../input/data/train/images/001170_female_Asian_55/mask1.jpg,0,1,1
3773,../input/data/train/images/001171_male_Asian_20/incorrect_mask.jpg,1,0,0
3774,../input/data/train/images/001171_male_Asian_20/mask5.jpg,0,0,0
3775,../input/data/train/images/001171_male_Asian_20/mask4.jpg,0,0,0
3776,../input/data/train/images/001171_male_Asian_20/mask2.jpg,0,0,0
3777,../input/data/train/images/001171_male_Asian_20/mask3.jpg,0,0,0
3778,../input/data/train/images/001171_male_Asian_20/normal.jpg,2,0,0
3779,../input/data/train/images/001171_male_Asian_20/mask1.jpg,0,0,0
3780,../input/data/train/images/001172_female_Asian_60/incorrect_mask.jpg,1,1,2
3781,../input/data/train/images/001172_female_Asian_60/mask5.jpg,0,1,2
3782,../input/data/train/images/001172_female_Asian_60/mask4.jpg,0,1,2
3783,../input/data/train/images/001172_female_Asian_60/mask2.jpg,0,1,2
3784,../input/data/train/images/001172_female_Asian_60/mask3.jpg,0,1,2
3785,../input/data/train/images/001172_female_Asian_60/normal.jpg,2,1,2
3786,../input/data/train/images/001172_female_Asian_60/mask1.jpg,0,1,2
3787,../input/data/train/images/001173_male_Asian_30/incorrect_mask.jpg,1,0,1
3788,../input/data/train/images/001173_male_Asian_30/mask5.jpg,0,0,1
3789,../input/data/train/images/001173_male_Asian_30/mask4.jpg,0,0,1
3790,../input/data/train/images/001173_male_Asian_30/mask2.jpg,0,0,1
3791,../input/data/train/images/001173_male_Asian_30/mask3.jpg,0,0,1
3792,../input/data/train/images/001173_male_Asian_30/normal.jpg,2,0,1
3793,../input/data/train/images/001173_male_Asian_30/mask1.jpg,0,0,1
3794,../input/data/train/images/001174_male_Asian_25/incorrect_mask.jpg,1,0,0
3795,../input/data/train/images/001174_male_Asian_25/mask5.jpg,0,0,0
3796,../input/data/train/images/001174_male_Asian_25/mask4.jpg,0,0,0
3797,../input/data/train/images/001174_male_Asian_25/mask2.jpg,0,0,0
3798,../input/data/train/images/001174_male_Asian_25/mask3.jpg,0,0,0
3799,../input/data/train/images/001174_male_Asian_25/normal.jpg,2,0,0
3800,../input/data/train/images/001174_male_Asian_25/mask1.jpg,0,0,0
3801,../input/data/train/images/001175_male_Asian_60/incorrect_mask.jpg,1,0,2
3802,../input/data/train/images/001175_male_Asian_60/mask5.jpg,0,0,2
3803,../input/data/train/images/001175_male_Asian_60/mask4.jpg,0,0,2
3804,../input/data/train/images/001175_male_Asian_60/mask2.jpg,0,0,2
3805,../input/data/train/images/001175_male_Asian_60/mask3.jpg,0,0,2
3806,../input/data/train/images/001175_male_Asian_60/normal.jpg,2,0,2
3807,../input/data/train/images/001175_male_Asian_60/mask1.jpg,0,0,2
3808,../input/data/train/images/001176_male_Asian_18/incorrect_mask.jpg,1,0,0
3809,../input/data/train/images/001176_male_Asian_18/mask5.jpg,0,0,0
3810,../input/data/train/images/001176_male_Asian_18/mask4.jpg,0,0,0
3811,../input/data/train/images/001176_male_Asian_18/mask2.jpg,0,0,0
3812,../input/data/train/images/001176_male_Asian_18/mask3.jpg,0,0,0
3813,../input/data/train/images/001176_male_Asian_18/normal.jpg,2,0,0
3814,../input/data/train/images/001176_male_Asian_18/mask1.jpg,0,0,0
3815,../input/data/train/images/001177_female_Asian_20/incorrect_mask.jpg,1,1,0
3816,../input/data/train/images/001177_female_Asian_20/mask5.jpg,0,1,0
3817,../input/data/train/images/001177_female_Asian_20/mask4.jpg,0,1,0
3818,../input/data/train/images/001177_female_Asian_20/mask2.jpg,0,1,0
3819,../input/data/train/images/001177_female_Asian_20/mask3.jpg,0,1,0
3820,../input/data/train/images/001177_female_Asian_20/normal.jpg,2,1,0
3821,../input/data/train/images/001177_female_Asian_20/mask1.jpg,0,1,0
3822,../input/data/train/images/001178_female_Asian_24/incorrect_mask.jpg,1,1,0
3823,../input/data/train/images/001178_female_Asian_24/mask5.jpg,0,1,0
3824,../input/data/train/images/001178_female_Asian_24/mask4.jpg,0,1,0
3825,../input/data/train/images/001178_female_Asian_24/mask2.jpg,0,1,0
3826,../input/data/train/images/001178_female_Asian_24/mask3.jpg,0,1,0
3827,../input/data/train/images/001178_female_Asian_24/normal.jpg,2,1,0
3828,../input/data/train/images/001178_female_Asian_24/mask1.jpg,0,1,0
3829,../input/data/train/images/001179_male_Asian_54/incorrect_mask.jpg,1,0,1
3830,../input/data/train/images/001179_male_Asian_54/mask5.jpg,0,0,1
3831,../input/data/train/images/001179_male_Asian_54/mask4.jpg,0,0,1
3832,../input/data/train/images/001179_male_Asian_54/mask2.jpg,0,0,1
3833,../input/data/train/images/001179_male_Asian_54/mask3.jpg,0,0,1
3834,../input/data/train/images/001179_male_Asian_54/normal.jpg,2,0,1
